date,sum_stats,brand_1,brand_2,brand_3,brand_4
2014-05-11,33,0,27,0,6
2014-05-12,34,0,28,0,6
2014-05-13,38,0,28,0,10
2014-05-14,39,0,31,0,8
2014-05-15,40,5,35,0,0
2014-05-16,44,6,38,0,0
2014-05-17,43,6,37,0,0
2014-05-18,41,6,35,0,0
2014-05-19,46,6,36,4,0
2014-05-20,50,6,34,10,0
2014-05-21,42,5,32,5,0
2014-05-22,50,6,37,7,0
2014-05-23,55,6,36,13,0
2014-05-24,56,6,37,13,0
2014-05-25,47,6,36,5,0
2014-05-26,47,6,32,9,0
2014-05-27,54,6,37,11,0
2014-05-28,46,5,35,6,0
2014-05-29,57,26,29,2,0
2014-05-30,63,25,28,10,0
2014-05-31,67,26,30,11,0
2014-06-01,54,25,22,7,0
2014-06-02,37,18,19,0,0
2014-06-03,54,24,30,0,0
2014-06-04,48,24,24,0,0
2014-06-05,54,26,28,0,0
2014-06-06,54,26,28,0,0
2014-06-07,55,25,30,0,0
2014-06-08,47,22,25,0,0
2014-06-09,48,23,25,0,0
2014-06-10,45,22,23,0,0
2014-06-11,44,23,21,0,0
2014-06-12,54,0,28,20,6
2014-06-13,57,0,28,21,8
2014-06-14,59,0,30,20,9
2014-06-15,52,0,25,18,9
2014-06-16,51,0,24,19,8
2014-06-17,48,0,25,15,8
2014-06-18,54,0,29,18,7
2014-06-19,56,0,27,20,9
2014-06-20,54,0,29,19,6
2014-06-21,61,0,31,21,9
2014-06-22,42,0,23,18,1
2014-06-23,49,0,27,17,5
2014-06-24,51,0,27,16,8
2014-06-25,51,0,27,16,8
2014-06-26,25,0,25,0,0
2014-06-27,27,0,27,0,0
2014-06-28,28,0,28,0,0
2014-06-29,24,0,24,0,0
2014-06-30,21,0,21,0,0
2014-07-01,28,0,28,0,0
2014-07-02,27,0,27,0,0
2014-07-03,24,0,24,0,0
2014-07-04,27,0,27,0,0
2014-07-05,27,0,27,0,0
2014-07-06,27,0,27,0,0
2014-07-07,24,0,24,0,0
2014-07-08,23,0,23,0,0
2014-07-09,25,0,25,0,0
2014-07-10,35,0,25,0,10
2014-07-11,38,0,29,0,9
2014-07-12,39,0,29,0,10
2014-07-13,35,0,25,0,10
2014-07-14,36,0,26,0,10
2014-07-15,34,0,25,0,9
2014-07-16,33,0,25,0,8
2014-07-17,36,0,27,0,9
2014-07-18,36,0,27,0,9
2014-07-19,39,0,29,0,10
2014-07-20,35,0,25,0,10
2014-07-21,34,0,24,0,10
2014-07-22,31,0,23,0,8
2014-07-23,60,24,27,0,9
2014-07-24,63,36,27,0,0
2014-07-25,61,33,28,0,0
2014-07-26,63,34,29,0,0
2014-07-27,59,32,27,0,0
2014-07-28,53,29,24,0,0
2014-07-29,58,33,25,0,0
2014-07-30,59,31,28,0,0
2014-07-31,58,31,27,0,0
2014-08-01,60,31,29,0,0
2014-08-02,65,34,31,0,0
2014-08-03,49,29,20,0,0
2014-08-04,54,28,26,0,0
2014-08-05,50,25,25,0,0
2014-08-06,57,29,28,0,0
2014-08-07,74,27,28,19,0
2014-08-08,68,26,26,16,0
2014-08-09,77,31,26,20,0
2014-08-10,53,18,19,16,0
2014-08-11,59,26,16,17,0
2014-08-12,63,25,23,15,0
2014-08-13,72,28,26,18,0
2014-08-14,76,33,26,17,0
2014-08-16,76,33,27,16,0
2014-08-17,65,29,23,13,0
2014-08-18,74,29,27,18,0
2014-08-19,78,32,28,18,0
2014-08-20,73,31,25,17,0
2014-08-21,68,31,27,0,10
2014-08-22,65,25,30,0,10
2014-08-23,77,34,33,0,10
2014-08-24,63,25,28,0,10
2014-08-25,66,29,27,0,10
2014-08-26,65,26,29,0,10
2014-08-27,67,27,30,0,10
2014-08-28,68,30,28,0,10
2014-08-29,73,33,30,0,10
2014-08-30,73,33,30,0,10
2014-08-31,72,32,30,0,10
2014-09-01,44,2,32,0,10
2014-09-02,40,4,26,0,10
2014-09-03,41,3,28,0,10
2014-09-04,29,1,28,0,0
2014-09-05,31,3,28,0,0
2014-09-06,32,3,29,0,0
2014-09-07,23,1,22,0,0
2014-09-08,25,1,24,0,0
2014-09-09,32,2,30,0,0
2014-09-10,30,2,28,0,0
2014-09-11,28,1,27,0,0
2014-09-12,30,1,29,0,0
2014-09-13,33,3,30,0,0
2014-09-14,25,2,23,0,0
2014-09-15,28,2,26,0,0
2014-09-16,27,3,24,0,0
2014-09-17,26,3,23,0,0
2014-09-18,35,0,35,0,0
2014-09-19,37,0,37,0,0
2014-09-20,38,0,38,0,0
2014-09-21,31,0,31,0,0
2014-09-22,34,0,34,0,0
2014-09-23,37,0,37,0,0
2014-09-24,37,0,37,0,0
2014-09-25,34,0,34,0,0
2014-09-26,37,0,37,0,0
2014-09-27,37,0,37,0,0
2014-09-28,34,0,34,0,0
2014-09-29,33,0,33,0,0
2014-09-30,33,0,33,0,0
2014-10-01,37,0,37,0,0
2014-10-02,43,17,26,0,0
2014-10-03,50,21,29,0,0
2014-10-04,44,15,29,0,0
2014-10-05,34,9,25,0,0
2014-10-06,41,15,26,0,0
2014-10-07,41,13,28,0,0
2014-10-08,46,18,28,0,0
2014-10-09,47,18,29,0,0
2014-10-10,40,12,28,0,0
2014-10-11,48,17,31,0,0
2014-10-12,38,13,25,0,0
2014-10-13,42,16,26,0,0
2014-10-14,44,16,28,0,0
2014-10-15,39,11,28,0,0
2014-10-16,46,0,29,17,0
2014-10-17,48,0,31,17,0
2014-10-18,46,0,29,17,0
2014-10-19,36,0,22,14,0
2014-10-20,41,0,26,15,0
2014-10-21,42,0,26,16,0
2014-10-22,44,0,30,14,0
2014-10-23,41,0,29,12,0
2014-10-24,40,0,27,13,0
2014-10-25,47,0,31,16,0
2014-10-26,41,0,27,14,0
2014-10-27,41,0,29,12,0
2014-10-28,43,0,28,15,0
2014-10-29,46,5,28,13,0
2014-10-30,41,2,29,0,10
2014-10-31,43,5,28,0,10
2014-11-01,44,4,30,0,10
2014-11-02,41,3,28,0,10
2014-11-03,44,4,30,0,10
2014-11-04,41,5,26,0,10
2014-11-05,43,5,28,0,10
2014-11-06,43,4,29,0,10
2014-11-07,46,5,31,0,10
2014-11-08,44,3,31,0,10
2014-11-09,40,3,27,0,10
2014-11-10,42,5,27,0,10
2014-11-11,43,5,29,0,9
2014-11-12,39,4,27,0,8
2014-11-13,35,7,28,0,0
2014-11-14,37,8,29,0,0
2014-11-15,37,8,29,0,0
2014-11-16,32,8,24,0,0
2014-11-17,34,7,27,0,0
2014-11-18,36,7,29,0,0
2014-11-19,31,6,25,0,0
2014-11-20,36,9,27,0,0
2014-11-21,38,9,29,0,0
2014-11-22,37,7,30,0,0
2014-11-23,30,1,29,0,0
2014-11-24,29,2,27,0,0
2014-11-25,29,3,26,0,0
2014-11-26,35,1,28,6,0
2014-11-27,41,0,28,13,0
2014-11-28,45,0,30,15,0
2014-11-29,44,0,30,14,0
2014-11-30,35,0,25,10,0
2014-12-01,38,0,25,13,0
2014-12-02,40,0,28,12,0
2014-12-03,37,0,24,13,0
2014-12-04,40,0,27,13,0
2014-12-05,40,0,27,13,0
2014-12-06,47,0,31,16,0
2014-12-07,33,0,25,8,0
2014-12-08,29,0,25,4,0
2014-12-09,44,0,29,15,0
2014-12-10,39,0,26,13,0
2014-12-11,46,0,30,16,0
2014-12-12,45,0,28,17,0
2014-12-13,46,0,30,16,0
2014-12-14,36,0,25,11,0
2014-12-15,58,21,28,0,9
2014-12-16,57,24,28,0,5
2014-12-17,58,24,26,0,8
2014-12-18,59,24,28,0,7
2014-12-19,65,26,30,0,9
2014-12-20,65,25,31,0,9
2014-12-21,58,26,25,0,7
2014-12-22,60,26,27,0,7
2014-12-23,61,23,30,0,8
2014-12-24,65,26,31,0,8
2014-12-26,57,22,26,0,9
2014-12-27,43,4,30,0,9
2014-12-28,40,2,29,0,9
2014-12-29,36,1,29,0,6
2014-12-30,44,4,31,0,9
2014-12-31,38,3,28,0,7
2015-01-02,36,0,36,0,0
2015-01-03,38,0,38,0,0
2015-01-04,34,0,34,0,0
2015-01-05,35,0,35,0,0
2015-01-06,29,0,29,0,0
2015-01-07,37,0,37,0,0
2015-01-08,36,0,36,0,0
2015-01-09,37,0,37,0,0
2015-01-10,38,0,38,0,0
2015-01-11,32,0,32,0,0
2015-01-12,42,0,36,0,6
2015-01-13,43,0,35,0,8
2015-01-14,41,0,38,0,3
2015-01-15,38,0,32,0,6
2015-01-16,41,0,33,0,8
2015-01-17,43,0,38,0,5
2015-01-18,38,0,32,0,6
2015-01-19,44,0,34,0,10
2015-01-20,39,0,31,0,8
2015-01-21,42,0,34,0,8
2015-01-22,44,0,35,0,9
2015-01-23,44,0,35,0,9
2015-01-24,46,0,38,0,8
2015-01-25,41,0,32,0,9
2015-01-26,32,0,32,0,0
2015-01-27,35,0,35,0,0
2015-01-28,35,0,35,0,0
2015-01-29,54,21,33,0,0
2015-01-30,57,22,35,0,0
2015-01-31,60,22,38,0,0
2015-02-01,56,21,35,0,0
2015-02-02,55,21,34,0,0
2015-02-03,54,18,36,0,0
2015-02-04,56,21,35,0,0
2015-02-05,57,20,37,0,0
2015-02-06,55,21,34,0,0
2015-02-07,60,22,38,0,0
2015-02-08,51,20,31,0,0
2015-02-09,54,22,32,0,0
2015-02-10,55,22,33,0,0
2015-02-11,55,21,34,0,0
2015-02-12,43,0,33,0,10
2015-02-13,47,0,37,0,10
2015-02-14,47,0,37,0,10
2015-02-15,39,0,29,0,10
2015-02-16,43,0,33,0,10
2015-02-17,45,0,35,0,10
2015-02-18,41,0,31,0,10
2015-02-19,47,0,37,0,10
2015-02-20,46,0,36,0,10
2015-02-21,47,0,37,0,10
2015-02-22,46,0,37,0,9
2015-02-23,41,0,31,0,10
2015-02-24,43,0,33,0,10
2015-02-25,42,0,32,0,10
2015-02-26,31,0,31,0,0
2015-02-27,36,0,36,0,0
2015-02-28,37,0,37,0,0
2015-03-01,26,0,26,0,0
2015-03-02,32,0,32,0,0
2015-03-03,31,0,31,0,0
2015-03-04,33,0,33,0,0
2015-03-05,27,0,27,0,0
2015-03-06,34,0,34,0,0
2015-03-07,37,0,37,0,0
2015-03-08,30,0,30,0,0
2015-03-09,30,0,30,0,0
2015-03-10,38,0,38,0,0
2015-03-11,34,0,34,0,0
2015-03-12,36,2,34,0,0
2015-03-13,39,2,37,0,0
2015-03-14,39,3,36,0,0
2015-03-15,33,2,31,0,0
2015-03-16,39,3,36,0,0
2015-03-17,37,4,33,0,0
2015-03-18,35,2,33,0,0
2015-03-19,35,3,32,0,0
2015-03-20,34,3,31,0,0
2015-03-21,39,1,38,0,0
2015-03-22,37,3,34,0,0
2015-03-23,32,3,29,0,0
2015-03-24,38,4,34,0,0
2015-03-25,32,2,30,0,0
2015-03-26,52,22,30,0,0
2015-03-27,63,26,37,0,0
2015-03-28,62,27,35,0,0
2015-03-29,48,16,32,0,0
2015-03-30,54,21,33,0,0
2015-03-31,58,26,32,0,0
2015-04-01,59,23,36,0,0
2015-04-02,58,22,36,0,0
2015-04-03,60,24,36,0,0
2015-04-04,61,25,36,0,0
2015-04-06,45,18,27,0,0
2015-04-07,36,0,36,0,0
2015-04-08,37,0,37,0,0
2015-04-09,32,0,32,0,0
2015-04-10,38,0,38,0,0
2015-04-11,40,0,40,0,0
2015-04-12,32,0,32,0,0
2015-04-13,34,0,34,0,0
2015-04-14,35,0,35,0,0
2015-04-15,33,0,33,0,0
2015-04-16,40,0,40,0,0
2015-04-17,37,0,37,0,0
2015-04-18,41,0,41,0,0
2015-04-19,38,0,38,0,0
2015-04-20,39,0,39,0,0
2015-04-21,31,0,31,0,0
2015-04-22,42,6,36,0,0
2015-04-23,37,5,32,0,0
2015-04-24,47,6,41,0,0
2015-04-25,47,6,41,0,0
2015-04-26,38,5,33,0,0
2015-04-27,45,6,39,0,0
2015-04-28,41,6,35,0,0
2015-04-29,41,5,36,0,0
2015-04-30,45,0,36,0,9
2015-05-02,50,0,38,2,10
2015-05-03,41,0,28,3,10
2015-05-04,43,0,32,2,9
2015-05-05,46,0,36,2,8
2015-05-06,45,0,33,2,10
2015-05-07,43,0,33,2,8
2015-05-08,46,0,35,1,10
2015-05-09,48,0,36,2,10
2015-05-10,41,0,28,3,10
2015-05-11,46,0,34,2,10
2015-05-12,41,0,29,2,10
2015-05-13,42,0,31,2,9
2015-05-14,64,24,40,0,0
2015-05-15,62,25,37,0,0
2015-05-16,64,24,40,0,0
2015-05-17,48,21,27,0,0
2015-05-18,56,24,32,0,0
2015-05-19,58,25,33,0,0
2015-05-20,58,26,32,0,0
2015-05-21,62,25,37,0,0
2015-05-22,63,24,39,0,0
2015-05-23,66,27,39,0,0
2015-05-24,46,14,32,0,0
2015-05-25,60,24,36,0,0
2015-05-26,56,25,31,0,0
2015-05-27,62,25,37,0,0
2015-05-28,56,4,34,18,0
2015-05-29,57,5,35,17,0
2015-05-30,63,5,38,20,0
2015-05-31,48,5,25,18,0
2015-06-01,59,4,35,20,0
2015-06-02,56,4,33,19,0
2015-06-03,60,5,35,20,0
2015-06-04,52,5,33,14,0
2015-06-05,56,5,32,19,0
2015-06-06,60,5,37,18,0
2015-06-07,46,4,27,15,0
2015-06-08,49,4,28,17,0
2015-06-09,49,3,31,15,0
2015-06-10,51,2,30,19,0
2015-06-11,24,0,24,0,0
2015-06-12,31,0,31,0,0
2015-06-13,36,0,36,0,0
2015-06-14,30,0,30,0,0
2015-06-15,20,0,20,0,0
2015-06-16,32,0,32,0,0
2015-06-17,29,0,29,0,0
2015-06-18,33,0,33,0,0
2015-06-19,35,0,35,0,0
2015-06-20,33,0,33,0,0
2015-06-21,24,0,24,0,0
2015-06-22,30,0,30,0,0
2015-06-23,29,0,29,0,0
2015-06-24,33,0,33,0,0
2015-06-25,28,0,28,0,0
2015-06-26,30,0,29,1,0
2015-06-27,37,0,34,3,0
2015-06-28,30,0,28,2,0
2015-06-29,31,0,29,2,0
2015-06-30,30,0,30,0,0
2015-07-01,30,0,29,1,0
2015-07-02,32,0,31,1,0
2015-07-03,33,0,31,2,0
2015-07-04,37,0,35,2,0
2015-07-05,23,0,22,1,0
2015-07-06,29,0,29,0,0
2015-07-07,32,0,30,2,0
2015-07-08,28,0,27,1,0
2015-07-09,31,0,31,0,0
2015-07-10,34,0,34,0,0
2015-07-11,38,0,38,0,0
2015-07-12,30,0,30,0,0
2015-07-13,31,0,31,0,0
2015-07-14,30,0,30,0,0
2015-07-15,26,0,26,0,0
2015-07-16,32,0,32,0,0
2015-07-17,30,0,30,0,0
2015-07-18,37,0,37,0,0
2015-07-19,24,0,24,0,0
2015-07-20,25,0,25,0,0
2015-07-21,31,0,31,0,0
2015-07-22,29,0,29,0,0
2015-07-23,41,0,26,15,0
2015-07-24,48,0,30,18,0
2015-07-25,55,0,36,19,0
2015-07-26,42,0,25,17,0
2015-07-27,44,0,28,16,0
2015-07-28,45,0,28,17,0
2015-07-29,46,0,29,17,0
2015-07-30,43,0,31,12,0
2015-07-31,47,0,32,15,0
2015-08-01,51,0,34,17,0
2015-08-02,35,0,22,13,0
2015-08-03,45,0,30,15,0
2015-08-04,44,0,30,14,0
2015-08-05,48,0,31,17,0
2015-08-06,38,1,27,0,10
2015-08-07,40,2,29,0,9
2015-08-08,41,2,29,0,10
2015-08-09,37,2,26,0,9
2015-08-10,40,2,29,0,9
2015-08-11,46,2,34,0,10
2015-08-12,41,2,29,0,10
2015-08-13,39,2,27,0,10
2015-08-14,46,3,33,0,10
2015-08-16,36,2,25,0,9
2015-08-17,51,4,33,6,8
2015-08-18,49,1,32,8,8
2015-08-19,46,3,29,6,8
2015-08-20,53,19,25,9,0
2015-08-21,55,21,27,7,0
2015-08-22,66,21,36,9,0
2015-08-23,51,21,27,3,0
2015-08-24,68,22,36,10,0
2015-08-25,61,21,33,7,0
2015-08-26,58,22,26,10,0
2015-08-27,55,19,29,7,0
2015-08-28,59,20,30,9,0
2015-08-29,66,21,37,8,0
2015-08-30,62,20,28,14,0
2015-08-31,64,25,35,0,4
2015-09-01,65,23,34,0,8
2015-09-02,66,24,35,0,7
2015-09-03,46,3,34,0,9
2015-09-04,43,4,31,0,8
2015-09-05,52,5,37,0,10
2015-09-06,38,4,27,0,7
2015-09-07,40,3,30,0,7
2015-09-08,40,3,31,0,6
2015-09-09,39,2,31,0,6
2015-09-10,43,5,33,0,5
2015-09-11,37,2,30,0,5
2015-09-12,50,4,37,0,9
2015-09-13,39,4,27,0,8
2015-09-14,42,5,31,0,6
2015-09-15,42,0,34,0,8
2015-09-16,40,5,31,0,4
2015-09-17,46,3,35,0,8
2015-09-18,46,4,35,0,7
2015-09-19,50,4,38,0,8
2015-09-20,43,4,34,0,5
2015-09-21,31,0,31,0,0
2015-09-22,34,0,34,0,0
2015-09-23,31,0,31,0,0
2015-09-24,35,0,35,0,0
2015-09-25,37,0,37,0,0
2015-09-26,38,0,38,0,0
2015-09-27,32,0,32,0,0
2015-09-28,36,0,36,0,0
2015-09-29,36,0,36,0,0
2015-09-30,34,0,34,0,0
2015-10-01,60,22,38,0,0
2015-10-02,60,21,39,0,0
2015-10-03,63,22,41,0,0
2015-10-04,48,19,29,0,0
2015-10-05,51,21,30,0,0
2015-10-06,60,23,37,0,0
2015-10-07,59,22,37,0,0
2015-10-08,54,22,32,0,0
2015-10-09,59,22,37,0,0
2015-10-10,56,22,34,0,0
2015-10-11,50,19,31,0,0
2015-10-12,54,22,32,0,0
2015-10-13,55,21,34,0,0
2015-10-14,56,20,36,0,0
2015-10-15,37,0,30,0,7
2015-10-16,46,0,36,0,10
2015-10-17,45,0,36,0,9
2015-10-18,34,0,30,0,4
2015-10-19,38,0,30,0,8
2015-10-20,40,0,33,0,7
2015-10-21,41,0,32,0,9
2015-10-22,40,0,34,0,6
2015-10-23,43,0,36,0,7
2015-10-24,47,0,38,0,9
2015-10-25,36,0,29,0,7
2015-10-26,42,0,34,0,8
2015-10-27,40,0,31,0,9
2015-10-28,39,0,31,0,8
2015-10-29,58,5,33,20,0
2015-10-30,58,2,36,20,0
2015-10-31,61,5,36,20,0
2015-11-01,53,5,30,18,0
2015-11-02,54,1,32,21,0
2015-11-03,55,4,33,18,0
2015-11-04,60,9,32,19,0
2015-11-05,60,11,31,18,0
2015-11-06,70,11,38,21,0
2015-11-07,69,11,37,21,0
2015-11-08,56,9,27,20,0
2015-11-09,59,10,32,17,0
2015-11-10,52,7,27,18,0
2015-11-11,53,10,29,14,0
2015-11-12,44,0,36,0,8
2015-11-13,42,0,34,0,8
2015-11-14,48,0,38,0,10
2015-11-15,37,0,30,0,7
2015-11-16,40,0,33,0,7
2015-11-17,40,0,32,0,8
2015-11-18,37,0,31,0,6
2015-11-19,43,0,36,0,7
2015-11-20,42,0,35,0,7
2015-11-21,47,0,38,0,9
2015-11-22,35,0,28,0,7
2015-11-23,42,0,33,0,9
2015-11-24,39,0,35,0,4
2015-11-25,42,0,35,0,7
2015-11-26,33,4,29,0,0
2015-11-27,36,3,33,0,0
2015-11-28,42,4,38,0,0
2015-11-29,37,4,33,0,0
2015-11-30,32,1,31,0,0
2015-12-01,40,3,37,0,0
2015-12-02,35,3,32,0,0
2015-12-03,42,0,32,0,10
2015-12-04,43,0,33,0,10
2015-12-05,46,0,36,0,10
2015-12-06,38,0,29,0,9
2015-12-07,42,0,32,0,10
2015-12-08,35,0,25,0,10
2015-12-09,41,0,31,0,10
2015-12-10,44,0,34,0,10
2015-12-11,44,0,35,0,9
2015-12-12,66,22,37,0,7
2015-12-13,51,19,32,0,0
2015-12-14,52,22,30,0,0
2015-12-15,52,23,29,0,0
2015-12-16,54,21,33,0,0
2015-12-17,54,22,32,0,0
2015-12-18,55,23,32,0,0
2015-12-19,59,23,36,0,0
2015-12-20,55,21,34,0,0
2015-12-21,54,20,34,0,0
2015-12-22,57,22,35,0,0
2015-12-23,56,20,36,0,0
2015-12-24,54,22,32,0,0
2015-12-26,56,20,36,0,0
2015-12-27,54,21,33,0,0
2015-12-28,34,0,34,0,0
2015-12-29,28,0,28,0,0
2015-12-30,34,0,34,0,0
2015-12-31,33,0,33,0,0
2016-01-02,30,0,30,0,0
2016-01-03,22,0,22,0,0
2016-01-04,31,0,31,0,0
2016-01-05,29,0,29,0,0
2016-01-06,28,0,28,0,0
2016-01-07,32,0,32,0,0
2016-01-08,35,0,35,0,0
2016-01-09,35,0,35,0,0
2016-01-10,27,0,27,0,0
2016-01-11,33,0,33,0,0
2016-01-12,34,0,34,0,0
2016-01-13,34,0,34,0,0
2016-01-14,34,0,34,0,0
2016-01-15,35,0,35,0,0
2016-01-16,37,0,37,0,0
2016-01-17,32,0,32,0,0
2016-01-18,32,0,32,0,0
2016-01-19,35,0,35,0,0
2016-01-20,34,0,34,0,0
2016-01-21,52,20,32,0,0
2016-01-22,53,18,35,0,0
2016-01-23,54,19,35,0,0
2016-01-24,48,18,30,0,0
2016-01-25,46,16,30,0,0
2016-01-26,49,19,30,0,0
2016-01-27,51,17,34,0,0
2016-01-28,51,17,34,0,0
2016-01-29,52,17,35,0,0
2016-01-30,58,22,36,0,0
2016-01-31,48,15,33,0,0
2016-02-01,48,17,31,0,0
2016-02-02,49,13,36,0,0
2016-02-03,48,14,34,0,0
2016-02-04,43,0,30,13,0
2016-02-05,45,0,34,11,0
2016-02-06,51,0,36,15,0
2016-02-07,43,0,29,14,0
2016-02-08,37,0,29,8,0
2016-02-09,38,0,31,7,0
2016-02-10,47,0,33,14,0
2016-02-11,42,0,32,10,0
2016-02-12,43,0,31,12,0
2016-02-13,53,0,38,15,0
2016-02-14,35,0,27,8,0
2016-02-15,42,0,33,9,0
2016-02-16,45,0,32,13,0
2016-02-17,43,0,34,9,0
2016-02-18,34,0,34,0,0
2016-02-19,39,0,39,0,0
2016-02-20,37,0,37,0,0
2016-02-21,29,0,29,0,0
2016-02-22,33,0,33,0,0
2016-02-23,37,0,37,0,0
2016-02-24,35,0,35,0,0
2016-02-25,36,0,36,0,0
2016-02-26,35,0,35,0,0
2016-02-27,34,0,34,0,0
2016-02-28,33,0,33,0,0
2016-02-29,36,0,36,0,0
2016-03-01,36,0,36,0,0
2016-03-02,34,0,34,0,0
2016-03-03,47,0,33,4,10
2016-03-04,43,0,33,0,10
2016-03-05,52,0,38,4,10
2016-03-06,42,0,31,1,10
2016-03-07,45,0,33,2,10
2016-03-08,41,0,29,2,10
2016-03-09,40,0,28,2,10
2016-03-10,46,0,35,1,10
2016-03-11,47,0,35,2,10
2016-03-12,48,0,35,4,9
2016-03-13,34,0,32,2,0
2016-03-14,33,0,33,0,0
2016-03-15,39,0,36,3,0
2016-03-16,31,0,30,1,0
2016-03-17,59,27,32,0,0
2016-03-18,61,26,35,0,0
2016-03-19,59,26,33,0,0
2016-03-20,49,21,28,0,0
2016-03-21,51,24,27,0,0
2016-03-22,58,27,31,0,0
2016-03-23,61,24,37,0,0
2016-03-24,54,24,30,0,0
2016-03-25,56,26,30,0,0
2016-03-26,61,27,34,0,0
2016-03-28,53,21,32,0,0
2016-03-29,27,0,27,0,0
2016-03-30,38,4,34,0,0
2016-03-31,38,2,36,0,0
2016-04-01,40,3,37,0,0
2016-04-02,40,4,36,0,0
2016-04-03,28,2,26,0,0
2016-04-04,34,3,31,0,0
2016-04-05,35,2,33,0,0
2016-04-06,35,4,31,0,0
2016-04-07,30,0,30,0,0
2016-04-08,34,0,34,0,0
2016-04-09,37,0,37,0,0
2016-04-10,28,0,28,0,0
2016-04-11,30,0,30,0,0
