date,sum_stats,brand_1,brand_2,brand_3,brand_4
2014-08-08,36,0,24,0,12
2014-08-09,45,2,24,0,19
2014-08-10,32,1,21,2,8
2014-08-11,24,0,9,1,14
2014-08-12,31,0,8,0,23
2014-08-13,25,2,8,0,15
2014-08-14,30,1,13,3,13
2014-08-16,42,0,25,3,14
2014-08-17,25,0,8,9,8
2014-08-18,35,0,15,0,20
2014-08-19,37,5,14,0,18
2014-08-20,25,0,16,1,8
2014-08-21,30,4,16,10,0
2014-08-22,31,4,20,7,0
2014-08-23,59,17,29,13,0
2014-08-24,43,11,18,14,0
2014-08-25,48,9,19,20,0
2014-08-26,34,6,18,10,0
2014-08-27,61,14,31,16,0
2014-08-28,63,3,28,32,0
2014-08-29,46,11,8,27,0
2014-08-30,75,11,27,37,0
2014-08-31,59,18,13,28,0
2014-09-01,162,112,25,21,0
2014-09-02,169,101,10,56,0
2014-09-03,173,135,16,19,0
2014-09-04,180,114,21,13,26
2014-09-05,210,120,23,25,39
2014-09-06,351,212,42,44,47
2014-09-07,106,59,12,27,8
2014-09-08,148,91,10,20,23
2014-09-09,199,125,18,41,10
2014-09-10,154,90,7,31,25
2014-09-11,231,145,26,35,21
2014-09-12,213,121,25,38,27
2014-09-13,296,145,33,61,53
2014-09-14,129,84,16,23,6
2014-09-15,210,113,35,30,29
2014-09-16,227,137,27,27,25
2014-09-17,161,92,18,34,17
2014-09-18,241,123,9,41,65
2014-09-19,246,152,8,36,42
2014-09-20,341,252,4,59,21
2014-09-21,117,72,6,20,16
2014-09-22,228,144,8,50,21
2014-09-23,184,107,9,45,21
2014-09-24,195,132,2,36,22
2014-09-25,180,133,1,20,17
2014-09-26,248,153,7,53,21
2014-09-27,362,199,7,85,60
2014-09-28,120,81,7,22,8
2014-09-29,195,120,6,38,27
2014-09-30,199,143,9,18,16
2014-10-01,180,139,2,22,12
2014-10-02,131,45,25,28,31
2014-10-03,158,49,40,33,27
2014-10-04,247,85,65,60,29
2014-10-05,85,29,24,29,3
2014-10-06,110,39,19,35,12
2014-10-07,165,78,22,35,29
2014-10-08,92,40,16,11,21
2014-10-09,123,51,22,33,12
2014-10-10,127,56,14,34,21
2014-10-11,209,62,43,58,37
2014-10-12,108,28,22,35,20
2014-10-13,128,39,25,33,28
2014-10-14,170,69,23,38,27
2014-10-15,137,58,23,32,15
2014-10-16,171,122,21,8,14
2014-10-17,189,131,21,17,12
2014-10-18,265,177,48,13,22
2014-10-19,94,59,16,4,14
2014-10-20,132,83,16,9,23
2014-10-21,151,88,15,23,20
2014-10-22,163,85,25,23,25
2014-10-23,160,107,21,7,24
2014-10-24,232,162,28,9,29
2014-10-25,264,172,35,10,39
2014-10-26,147,111,11,9,16
2014-10-27,156,86,33,9,20
2014-10-28,148,99,18,7,15
2014-10-29,170,91,29,15,33
2014-10-30,142,98,20,20,0
2014-10-31,189,127,36,22,0
2014-11-01,141,96,27,14,0
2014-11-02,110,71,15,19,0
2014-11-03,153,104,21,27,0
2014-11-04,151,100,27,17,0
2014-11-05,152,97,21,32,0
2014-11-06,135,71,19,35,0
2014-11-07,220,122,52,44,0
2014-11-08,271,181,46,41,0
2014-11-09,82,40,17,25,0
2014-11-10,117,72,29,15,0
2014-11-11,124,82,19,14,0
2014-11-12,152,110,17,21,0
2014-11-13,149,93,27,15,14
2014-11-14,220,144,20,36,20
2014-11-15,230,129,30,41,30
2014-11-16,138,75,21,29,13
2014-11-17,111,66,18,11,16
2014-11-18,114,63,9,23,19
2014-11-19,134,71,32,20,11
2014-11-20,156,89,22,17,28
2014-11-21,202,117,23,42,20
2014-11-22,263,123,49,54,37
2014-11-23,154,84,16,30,21
2014-11-24,129,71,20,21,14
2014-11-25,183,99,27,28,27
2014-11-26,160,93,14,10,42
2014-11-27,194,133,21,19,16
2014-11-28,217,149,30,5,30
2014-11-29,332,225,39,13,49
2014-11-30,141,99,16,11,13
2014-12-01,160,104,17,11,25
2014-12-02,171,123,19,4,21
2014-12-03,207,142,38,6,19
2014-12-04,194,134,30,8,21
2014-12-05,239,141,35,19,39
2014-12-06,313,220,41,8,36
2014-12-07,174,97,22,18,34
2014-12-08,112,75,23,4,9
2014-12-09,163,108,21,3,29
2014-12-10,178,121,33,8,16
2014-12-11,227,144,23,9,51
2014-12-12,233,171,39,3,20
2014-12-13,304,214,39,12,39
2014-12-14,136,61,19,21,31
2014-12-15,80,17,29,26,0
2014-12-16,75,27,29,14,0
2014-12-17,81,36,20,22,0
2014-12-18,76,21,25,23,1
2014-12-19,88,26,16,40,0
2014-12-20,135,40,35,56,1
2014-12-21,109,18,21,65,1
2014-12-22,115,26,40,41,0
2014-12-23,146,35,38,56,0
2014-12-24,136,35,19,77,0
2014-12-26,84,34,14,31,1
2014-12-27,213,142,30,39,1
2014-12-28,156,102,17,34,0
2014-12-29,246,167,29,45,1
2014-12-30,247,160,25,51,2
2014-12-31,245,167,21,53,0
2015-01-02,225,150,11,20,36
2015-01-03,256,169,5,52,23
2015-01-04,172,100,6,44,18
2015-01-05,290,176,5,57,42
2015-01-06,74,56,1,7,9
2015-01-07,178,105,3,35,31
2015-01-08,160,117,2,18,19
2015-01-09,249,160,8,48,31
2015-01-10,391,270,12,55,43
2015-01-11,130,77,6,22,20
2015-01-12,128,95,9,21,1
2015-01-13,158,117,2,26,1
2015-01-14,168,121,5,35,5
2015-01-15,152,124,10,10,1
2015-01-16,147,106,8,28,0
2015-01-17,219,158,11,35,7
2015-01-18,67,37,4,19,2
2015-01-19,182,133,22,24,0
2015-01-20,187,139,6,30,0
2015-01-21,152,111,7,29,3
2015-01-22,136,101,5,27,0
2015-01-23,160,121,9,26,1
2015-01-24,278,215,6,51,1
2015-01-25,124,90,2,26,1
2015-01-26,121,60,8,35,8
2015-01-27,155,104,3,27,18
2015-01-28,187,133,4,20,28
2015-01-29,90,24,2,39,24
2015-01-30,106,32,4,43,26
2015-01-31,154,58,14,49,28
2015-02-01,59,27,2,18,12
2015-02-02,73,27,5,12,22
2015-02-03,157,65,5,43,28
2015-02-04,110,46,6,37,21
2015-02-05,80,34,7,26,12
2015-02-06,106,42,5,29,30
2015-02-07,179,52,16,60,46
2015-02-08,42,19,4,10,8
2015-02-09,87,26,7,33,13
2015-02-10,96,40,11,25,15
2015-02-11,115,29,2,49,33
2015-02-12,158,115,7,34,0
2015-02-13,165,145,2,12,0
2015-02-14,276,195,16,56,0
2015-02-15,125,80,18,26,0
2015-02-16,145,74,5,60,0
2015-02-17,137,92,5,31,0
2015-02-18,120,100,5,11,0
2015-02-19,158,116,12,28,0
2015-02-20,200,157,4,33,0
2015-02-21,285,200,35,42,0
2015-02-22,96,69,5,18,0
2015-02-23,94,78,5,9,0
2015-02-24,111,79,5,26,0
2015-02-25,133,105,1,22,0
2015-02-26,145,93,4,25,22
2015-02-27,193,116,5,45,24
2015-02-28,276,170,19,54,30
2015-03-01,117,73,3,26,13
2015-03-02,139,104,5,17,13
2015-03-03,142,92,8,22,14
2015-03-04,189,118,6,37,20
2015-03-05,151,91,3,32,22
2015-03-06,230,142,7,47,32
2015-03-07,352,232,20,59,33
2015-03-08,149,56,6,60,26
2015-03-09,151,112,9,14,12
2015-03-10,172,94,4,50,21
2015-03-11,190,137,9,20,23
2015-03-12,173,110,6,28,22
2015-03-13,226,145,9,39,31
2015-03-14,273,173,7,41,38
2015-03-15,145,93,3,19,27
2015-03-16,118,75,4,21,17
2015-03-17,142,87,8,33,10
2015-03-18,159,104,5,28,18
2015-03-19,156,106,4,23,22
2015-03-20,169,106,6,29,26
2015-03-21,293,199,5,52,33
2015-03-22,138,79,9,25,22
2015-03-23,133,80,7,23,15
2015-03-24,129,67,6,36,15
2015-03-25,113,59,5,29,15
2015-03-26,83,29,7,25,15
2015-03-27,123,46,3,39,30
2015-03-28,146,33,11,53,45
2015-03-29,76,12,2,29,33
2015-03-30,83,38,2,22,16
2015-03-31,109,22,16,34,28
2015-04-01,109,35,3,39,30
2015-04-02,124,46,4,32,35
2015-04-03,184,49,17,70,36
2015-04-04,155,36,5,71,39
2015-04-06,54,24,3,17,9
2015-04-07,191,126,11,31,18
2015-04-08,141,86,2,23,28
2015-04-09,175,115,3,31,24
2015-04-10,205,126,1,37,36
2015-04-11,278,172,10,49,42
2015-04-12,76,41,3,17,13
2015-04-13,172,130,10,9,17
2015-04-14,208,148,2,32,19
2015-04-15,202,116,7,51,23
2015-04-16,210,146,3,39,21
2015-04-17,256,161,5,48,36
2015-04-18,346,242,1,55,43
2015-04-19,160,97,3,38,21
2015-04-20,146,90,0,24,29
2015-04-21,201,142,2,20,28
2015-04-22,145,88,5,24,28
2015-04-23,161,97,2,24,38
2015-04-24,235,122,4,57,52
2015-04-25,188,127,3,32,26
2015-04-26,100,68,0,26,6
2015-04-27,130,92,4,11,23
2015-04-28,160,120,0,27,13
2015-04-29,177,106,1,27,43
2015-04-30,244,164,9,56,0
2015-05-02,262,213,10,36,0
2015-05-03,102,80,3,19,0
2015-05-04,141,108,5,18,0
2015-05-05,165,138,1,21,0
2015-05-06,140,121,1,17,0
2015-05-07,100,80,0,15,0
2015-05-08,191,141,0,38,0
2015-05-09,217,181,4,26,0
2015-05-10,78,64,3,7,0
2015-05-11,168,131,4,25,0
2015-05-12,88,73,0,10,0
2015-05-13,112,84,1,19,0
2015-05-14,75,21,2,35,12
2015-05-15,130,51,11,43,23
2015-05-16,125,38,10,53,20
2015-05-17,44,14,4,19,7
2015-05-18,76,26,1,25,18
2015-05-19,95,27,2,35,31
2015-05-20,86,24,4,27,30
2015-05-21,81,22,2,40,16
2015-05-22,146,47,8,47,36
2015-05-23,162,44,4,69,41
2015-05-24,68,27,1,21,16
2015-05-25,54,11,7,18,15
2015-05-26,92,39,5,21,25
2015-05-27,102,22,1,43,31
2015-05-28,124,71,12,7,23
2015-05-29,149,119,6,1,20
2015-05-30,174,139,6,1,23
2015-05-31,37,20,1,3,13
2015-06-01,124,86,8,2,23
2015-06-02,99,62,3,3,27
2015-06-03,174,149,4,2,17
2015-06-04,117,78,7,11,15
2015-06-05,146,115,3,3,22
2015-06-06,227,171,13,3,35
2015-06-07,79,63,2,1,10
2015-06-08,107,73,3,10,15
2015-06-09,127,77,6,13,25
2015-06-10,109,85,2,5,13
2015-06-11,150,106,6,19,18
2015-06-12,151,80,7,39,25
2015-06-13,239,124,18,50,44
2015-06-14,99,61,1,23,12
2015-06-15,109,63,6,16,17
2015-06-16,166,93,4,30,38
2015-06-17,147,107,1,22,16
2015-06-18,133,73,2,43,12
2015-06-19,175,104,10,27,26
2015-06-20,241,154,6,48,32
2015-06-21,124,70,4,34,16
2015-06-22,151,82,8,40,19
2015-06-23,130,87,4,29,6
2015-06-24,181,92,2,47,35
2015-06-25,113,63,4,27,17
2015-06-26,168,111,8,21,24
2015-06-27,234,143,10,43,32
2015-06-28,103,71,1,15,16
2015-06-29,144,67,1,31,41
2015-06-30,121,92,0,17,12
2015-07-01,196,120,4,35,31
2015-07-02,145,87,4,21,25
2015-07-03,143,89,2,21,28
2015-07-04,168,104,4,33,24
2015-07-05,64,48,4,5,7
2015-07-06,125,85,1,31,8
2015-07-07,159,111,7,20,21
2015-07-08,108,56,1,27,22
2015-07-09,182,123,7,27,17
2015-07-10,197,110,1,61,22
2015-07-11,230,138,5,55,30
2015-07-12,151,122,1,19,8
2015-07-13,158,89,4,46,14
2015-07-14,221,123,1,57,36
2015-07-15,143,110,2,14,12
2015-07-16,115,89,4,12,6
2015-07-17,194,122,4,34,32
2015-07-18,268,184,10,48,18
2015-07-19,77,49,3,19,6
2015-07-20,127,90,7,19,9
2015-07-21,130,79,1,32,12
2015-07-22,155,110,4,24,15
2015-07-23,144,111,6,1,21
2015-07-24,162,135,2,4,18
2015-07-25,151,111,7,4,25
2015-07-26,85,71,4,0,8
2015-07-27,169,116,17,5,23
2015-07-28,107,79,1,2,23
2015-07-29,127,88,2,13,15
2015-07-30,130,95,5,3,25
2015-07-31,134,105,3,9,13
2015-08-01,276,204,21,2,38
2015-08-02,93,77,1,1,13
2015-08-03,106,81,2,9,14
2015-08-04,120,93,5,1,14
2015-08-05,127,107,1,3,12
2015-08-06,119,92,8,13,0
2015-08-07,121,99,1,16,0
2015-08-08,168,129,8,28,0
2015-08-09,52,38,3,6,0
2015-08-10,103,80,3,19,0
2015-08-11,101,88,5,8,0
2015-08-12,116,84,9,20,0
2015-08-13,108,89,2,12,0
2015-08-14,184,146,8,29,0
2015-08-16,69,42,3,20,0
2015-08-17,104,87,7,5,0
2015-08-18,90,77,1,8,0
2015-08-19,80,63,7,8,0
2015-08-20,43,13,1,11,16
2015-08-21,58,22,2,14,17
2015-08-22,62,32,4,6,18
2015-08-23,37,14,0,10,9
2015-08-24,59,27,8,4,17
2015-08-25,64,30,1,10,23
2015-08-26,65,35,8,12,7
2015-08-27,51,27,2,7,15
2015-08-28,68,33,0,6,28
2015-08-29,83,37,7,25,9
2015-08-30,40,22,0,1,17
2015-08-31,66,21,12,25,2
2015-09-01,82,31,3,40,0
2015-09-02,92,36,3,43,2
2015-09-03,130,99,3,25,0
2015-09-04,121,94,7,19,0
2015-09-05,264,200,9,51,0
2015-09-06,112,68,2,41,1
2015-09-07,158,114,6,31,1
2015-09-08,122,99,3,13,1
2015-09-09,118,83,5,26,3
2015-09-10,111,83,10,12,5
2015-09-11,126,98,4,23,1
2015-09-12,241,189,7,41,0
2015-09-13,138,94,9,33,1
2015-09-14,161,113,8,33,3
2015-09-15,114,77,4,29,0
2015-09-16,147,96,7,30,9
2015-09-17,157,117,6,28,0
2015-09-18,206,171,2,30,1
2015-09-19,257,182,10,59,0
2015-09-20,143,91,7,31,7
2015-09-21,168,121,10,26,8
2015-09-22,186,112,9,32,28
2015-09-23,210,121,1,45,40
2015-09-24,167,113,1,34,14
2015-09-25,225,151,6,25,37
2015-09-26,239,170,3,33,22
2015-09-27,136,85,6,21,24
2015-09-28,143,90,7,40,6
2015-09-29,165,117,8,13,25
2015-09-30,161,102,5,28,13
2015-10-01,96,38,6,21,28
2015-10-02,98,46,2,29,19
2015-10-03,189,61,7,71,44
2015-10-04,73,10,2,38,20
2015-10-05,103,29,7,27,33
2015-10-06,68,30,3,17,16
2015-10-07,96,21,9,45,19
2015-10-08,72,18,0,31,19
2015-10-09,98,41,4,35,17
2015-10-10,125,34,3,50,36
2015-10-11,72,16,1,34,21
2015-10-12,60,23,6,22,7
2015-10-13,68,36,0,19,12
2015-10-14,69,18,1,31,18
2015-10-15,100,69,2,25,0
2015-10-16,170,136,5,26,0
2015-10-17,256,198,11,40,0
2015-10-18,119,96,4,19,0
2015-10-19,138,86,11,31,3
2015-10-20,134,103,4,23,0
2015-10-21,139,107,1,28,0
2015-10-22,115,91,4,16,0
2015-10-23,185,141,4,37,0
2015-10-24,259,194,8,48,0
2015-10-25,111,85,8,10,1
2015-10-26,116,95,7,12,0
2015-10-27,151,101,7,35,0
2015-10-28,127,101,1,20,0
2015-10-29,101,76,5,0,18
2015-10-30,129,98,4,1,19
2015-10-31,213,170,9,6,25
2015-11-01,108,69,4,6,27
2015-11-02,170,137,4,5,23
2015-11-03,116,87,4,0,11
2015-11-04,112,92,3,2,15
2015-11-05,89,66,1,1,21
2015-11-06,125,86,1,20,18
2015-11-07,153,126,1,3,23
2015-11-08,76,55,1,0,20
2015-11-09,115,85,5,6,19
2015-11-10,101,75,3,0,23
2015-11-11,97,65,1,3,28
2015-11-12,85,52,9,20,0
2015-11-13,195,153,5,33,0
2015-11-14,248,169,10,65,0
2015-11-15,145,118,3,23,0
2015-11-16,109,81,12,16,0
2015-11-17,141,107,5,27,0
2015-11-18,135,95,8,28,0
2015-11-19,159,121,3,29,1
2015-11-20,181,142,5,32,1
2015-11-21,246,181,7,42,0
2015-11-22,96,77,2,13,1
2015-11-23,116,77,10,25,0
2015-11-24,142,109,7,23,2
2015-11-25,145,122,10,11,0
2015-11-26,137,94,2,25,16
2015-11-27,213,134,6,44,26
2015-11-28,285,188,10,33,40
2015-11-29,109,67,2,21,18
2015-11-30,140,100,5,17,17
2015-12-01,177,128,5,16,19
2015-12-02,161,85,2,35,35
2015-12-03,160,130,3,21,0
2015-12-04,212,146,4,58,0
2015-12-05,278,191,9,75,0
2015-12-06,145,119,2,23,0
2015-12-07,180,136,4,38,0
2015-12-08,89,69,2,18,0
2015-12-09,104,81,1,21,0
2015-12-10,141,120,3,15,0
2015-12-11,200,150,4,41,0
2015-12-12,139,60,10,65,0
2015-12-13,62,28,4,20,9
2015-12-14,75,35,10,15,11
2015-12-15,54,16,3,21,13
2015-12-16,90,39,5,31,10
2015-12-17,121,34,18,26,43
2015-12-18,97,34,1,35,25
2015-12-19,165,52,17,59,28
2015-12-20,96,40,2,38,15
2015-12-21,95,46,1,21,23
2015-12-22,96,20,4,37,24
2015-12-23,168,48,4,86,23
2015-12-24,166,54,0,62,48
2015-12-26,138,35,0,50,49
2015-12-27,111,32,5,41,29
2015-12-28,233,131,14,50,35
2015-12-29,243,123,8,75,30
2015-12-30,350,242,5,66,30
2015-12-31,260,176,4,47,30
2016-01-02,307,183,17,72,30
2016-01-03,115,66,2,24,19
2016-01-04,223,135,10,46,25
2016-01-05,236,163,5,33,33
2016-01-06,97,66,5,18,8
2016-01-07,152,112,4,20,16
2016-01-08,243,162,2,41,28
2016-01-09,370,273,6,65,25
2016-01-10,146,95,0,36,13
2016-01-11,207,163,2,22,16
2016-01-12,185,132,3,25,22
2016-01-13,163,120,1,15,25
2016-01-14,153,117,0,30,3
2016-01-15,237,170,1,42,19
2016-01-16,342,231,5,75,26
2016-01-17,150,112,2,25,9
2016-01-18,178,116,4,35,18
2016-01-19,179,120,2,26,24
2016-01-20,191,150,5,15,15
2016-01-21,89,40,4,26,16
2016-01-22,112,43,1,44,19
2016-01-23,191,78,13,60,37
2016-01-24,96,28,12,44,11
2016-01-25,94,41,11,22,18
2016-01-26,74,29,5,18,21
2016-01-27,115,44,5,32,33
2016-01-28,84,33,10,25,12
2016-01-29,124,51,7,39,25
2016-01-30,169,64,11,59,32
2016-01-31,98,44,6,35,12
2016-02-01,108,53,2,36,15
2016-02-02,154,67,9,40,33
2016-02-03,88,33,2,24,28
2016-02-04,130,104,2,7,9
2016-02-05,190,158,7,3,22
2016-02-06,246,181,11,14,29
2016-02-07,125,103,3,3,15
2016-02-08,135,103,5,10,15
2016-02-09,93,70,0,4,19
2016-02-10,139,97,1,9,25
2016-02-11,109,81,10,3,13
2016-02-12,156,126,2,9,16
2016-02-13,283,224,7,6,41
2016-02-14,110,87,4,5,14
2016-02-15,141,109,10,2,16
2016-02-16,110,88,1,9,11
2016-02-17,130,100,13,4,12
2016-02-18,128,93,8,18,5
2016-02-19,190,123,2,26,31
2016-02-20,293,179,6,67,36
2016-02-21,123,79,1,23,19
2016-02-22,120,95,4,12,8
2016-02-23,160,105,4,34,14
2016-02-24,130,97,2,16,14
2016-02-25,148,108,6,16,12
2016-02-26,229,162,5,33,28
2016-02-27,296,176,5,73,36
2016-02-28,137,81,4,34,14
2016-02-29,158,110,6,31,11
2016-03-01,147,110,2,16,15
2016-03-02,125,92,3,18,8
2016-03-03,134,105,3,24,0
2016-03-04,180,148,2,27,0
2016-03-05,290,233,8,43,0
2016-03-06,125,102,11,11,0
2016-03-07,147,122,5,12,0
2016-03-08,117,93,3,21,0
2016-03-09,120,92,7,19,0
2016-03-10,126,102,1,16,0
2016-03-11,229,185,13,27,0
2016-03-12,303,219,11,60,0
2016-03-13,133,75,2,38,16
2016-03-14,109,73,10,13,9
2016-03-15,172,125,3,24,16
2016-03-16,130,78,2,30,15
2016-03-17,72,29,1,19,20
2016-03-18,81,19,4,17,33
2016-03-19,124,49,8,24,34
2016-03-20,62,25,2,26,7
2016-03-21,94,26,15,38,11
2016-03-22,98,41,13,18,22
2016-03-23,67,24,6,23,12
2016-03-24,85,36,2,28,17
2016-03-25,159,70,8,42,31
2016-03-26,138,62,5,42,23
2016-03-28,77,34,9,18,15
2016-03-29,145,95,6,20,22
2016-03-30,133,95,3,20,8
2016-03-31,148,126,3,13,5
2016-04-01,247,143,7,63,29
2016-04-02,298,205,10,40,39
2016-04-03,116,76,2,25,10
2016-04-04,157,93,18,23,20
2016-04-05,202,123,8,33,34
2016-04-06,167,119,1,31,12
2016-04-07,145,99,6,30,8
2016-04-08,259,170,7,23,55
2016-04-09,325,207,12,67,33
2016-04-10,140,86,2,23,26
2016-04-11,168,110,4,21,31
