date,sum_stats,brand_1,brand_2,brand_3,brand_4
2014-09-20,307,0,307,0,0
2014-09-21,123,0,123,0,0
2014-09-22,173,0,173,0,0
2014-09-23,215,0,215,0,0
2014-09-24,212,0,212,0,0
2014-09-25,183,0,183,0,0
2014-09-26,221,0,221,0,0
2014-09-27,340,0,340,0,0
2014-09-28,130,0,130,0,0
2014-09-29,160,0,160,0,0
2014-09-30,141,0,141,0,0
2014-10-01,178,0,178,0,0
2014-10-02,634,495,139,0,0
2014-10-03,628,396,232,0,0
2014-10-04,810,521,289,0,0
2014-10-05,373,289,84,0,0
2014-10-06,436,344,92,0,0
2014-10-07,321,209,112,0,0
2014-10-08,474,349,125,0,0
2014-10-09,419,289,130,0,0
2014-10-10,398,266,132,0,0
2014-10-11,635,389,246,0,0
2014-10-12,244,142,102,0,0
2014-10-13,298,181,117,0,0
2014-10-14,361,219,142,0,0
2014-10-15,229,89,140,0,0
2014-10-16,564,0,140,424,0
2014-10-17,733,0,165,568,0
2014-10-18,769,0,190,579,0
2014-10-19,338,0,105,233,0
2014-10-20,352,0,119,233,0
2014-10-21,323,0,143,180,0
2014-10-22,364,0,170,194,0
2014-10-23,361,0,183,178,0
2014-10-24,337,0,180,157,0
2014-10-25,462,0,198,264,0
2014-10-26,232,0,108,124,0
2014-10-27,260,0,149,111,0
2014-10-28,244,0,129,115,0
2014-10-29,249,22,139,88,0
2014-10-30,436,4,130,44,258
2014-10-31,797,18,228,111,440
2014-11-01,579,21,232,43,283
2014-11-02,440,7,141,32,260
2014-11-03,373,28,139,51,155
2014-11-04,363,19,117,56,171
2014-11-05,356,27,149,20,160
2014-11-06,387,10,136,41,200
2014-11-07,461,9,197,7,248
2014-11-08,514,5,241,3,265
2014-11-09,216,6,88,1,121
2014-11-10,269,17,104,19,129
2014-11-11,300,14,155,13,118
2014-11-12,235,17,126,12,80
2014-11-13,656,361,149,0,0
2014-11-14,535,275,168,0,0
2014-11-15,739,417,193,0,0
2014-11-16,336,213,67,0,0
2014-11-17,297,183,77,0,0
2014-11-18,317,156,131,0,0
2014-11-19,512,237,211,0,0
2014-11-20,360,183,101,0,0
2014-11-21,423,194,161,0,0
2014-11-22,753,524,197,0,0
2014-11-23,112,2,110,0,0
2014-11-24,112,5,107,0,0
2014-11-25,102,6,96,0,0
2014-11-26,117,5,105,7,0
2014-11-27,181,0,147,34,0
2014-11-28,213,0,169,44,0
2014-11-29,357,0,286,71,0
2014-11-30,106,0,88,18,0
2014-12-01,119,0,78,41,0
2014-12-02,150,0,115,35,0
2014-12-03,145,0,86,59,0
2014-12-04,189,0,146,43,0
2014-12-05,206,0,142,64,0
2014-12-06,284,0,213,71,0
2014-12-07,124,0,111,13,0
2014-12-08,101,0,94,7,0
2014-12-09,131,0,96,35,0
2014-12-10,158,0,122,36,0
2014-12-11,200,0,162,38,0
2014-12-12,212,0,149,63,0
2014-12-13,287,0,229,58,0
2014-12-14,123,0,94,29,0
2014-12-15,467,335,101,8,23
2014-12-16,417,279,126,1,11
2014-12-17,359,222,113,4,20
2014-12-18,386,249,111,0,26
2014-12-19,518,319,134,17,48
2014-12-20,875,570,250,5,50
2014-12-21,358,226,102,7,23
2014-12-22,432,246,138,0,48
2014-12-23,601,354,204,2,41
2014-12-24,554,302,183,6,63
2014-12-26,324,119,117,28,60
2014-12-27,261,14,206,3,38
2014-12-28,162,5,132,3,22
2014-12-29,189,4,153,12,20
2014-12-30,272,13,220,1,38
2014-12-31,249,12,176,6,55
2015-01-02,210,0,210,0,0
2015-01-03,233,0,233,0,0
2015-01-04,141,0,141,0,0
2015-01-05,195,0,195,0,0
2015-01-06,59,0,59,0,0
2015-01-07,213,0,213,0,0
2015-01-08,145,0,145,0,0
2015-01-09,263,0,263,0,0
2015-01-10,412,0,412,0,0
2015-01-11,113,0,113,0,0
2015-01-12,186,0,156,5,25
2015-01-13,188,0,165,1,22
2015-01-14,188,0,169,0,19
2015-01-15,152,0,128,1,23
2015-01-16,198,0,160,1,37
2015-01-17,284,0,264,0,20
2015-01-18,136,0,117,0,19
2015-01-19,224,0,178,4,42
2015-01-20,165,0,135,4,26
2015-01-21,168,0,139,2,27
2015-01-22,195,0,160,2,33
2015-01-23,260,0,207,5,48
2015-01-24,441,0,405,0,36
2015-01-25,131,0,103,7,21
2015-01-26,123,0,123,0,0
2015-01-27,139,0,139,0,0
2015-01-28,153,0,153,0,0
2015-01-29,584,418,166,0,0
2015-01-30,684,517,167,0,0
2015-01-31,1084,794,290,0,0
2015-02-01,398,259,139,0,0
2015-02-02,415,246,169,0,0
2015-02-03,434,266,168,0,0
2015-02-04,359,202,157,0,0
2015-02-05,467,305,162,0,0
2015-02-06,642,397,245,0,0
2015-02-07,734,455,279,0,0
2015-02-08,304,197,107,0,0
2015-02-09,350,211,139,0,0
2015-02-10,400,254,146,0,0
2015-02-11,265,132,133,0,0
2015-02-12,278,0,130,26,122
2015-02-13,425,0,239,22,164
2015-02-14,506,0,336,28,142
2015-02-15,158,0,94,13,51
2015-02-16,248,0,125,44,79
2015-02-17,237,0,127,31,79
2015-02-18,191,0,135,2,54
2015-02-19,243,0,156,17,70
2015-02-20,350,0,192,21,137
2015-02-21,409,0,254,14,141
2015-02-22,179,0,129,6,44
2015-02-23,226,0,114,30,82
2015-02-24,278,0,117,63,98
2015-02-25,224,0,144,13,67
2015-02-26,122,0,122,0,0
2015-02-27,199,0,199,0,0
2015-02-28,214,0,214,0,0
2015-03-01,69,0,69,0,0
2015-03-02,108,0,108,0,0
2015-03-03,107,0,107,0,0
2015-03-04,108,0,108,0,0
2015-03-05,86,0,86,0,0
2015-03-06,172,0,172,0,0
2015-03-07,263,0,263,0,0
2015-03-08,113,0,113,0,0
2015-03-09,108,0,108,0,0
2015-03-10,172,0,172,0,0
2015-03-11,135,0,135,0,0
2015-03-12,166,2,164,0,0
2015-03-13,160,3,157,0,0
2015-03-14,258,7,251,0,0
2015-03-15,133,7,126,0,0
2015-03-16,147,4,143,0,0
2015-03-17,102,6,96,0,0
2015-03-18,147,2,145,0,0
2015-03-19,169,7,162,0,0
2015-03-20,189,5,184,0,0
2015-03-21,299,1,298,0,0
2015-03-22,102,3,99,0,0
2015-03-23,126,6,120,0,0
2015-03-24,170,12,158,0,0
2015-03-25,117,3,114,0,0
2015-03-26,460,321,139,0,0
2015-03-27,541,323,218,0,0
2015-03-28,650,375,275,0,0
2015-03-29,208,108,100,0,0
2015-03-30,294,165,129,0,0
2015-03-31,360,216,144,0,0
2015-04-01,414,246,168,0,0
2015-04-02,437,265,172,0,0
2015-04-03,567,273,294,0,0
2015-04-04,540,288,252,0,0
2015-04-06,225,94,131,0,0
2015-04-07,175,0,175,0,0
2015-04-08,163,0,163,0,0
2015-04-09,169,0,169,0,0
2015-04-10,216,0,216,0,0
2015-04-11,356,1,355,0,0
2015-04-12,107,2,105,0,0
2015-04-13,202,0,202,0,0
2015-04-14,167,0,167,0,0
2015-04-15,166,0,166,0,0
2015-04-16,174,0,174,0,0
2015-04-17,249,0,249,0,0
2015-04-18,288,0,288,0,0
2015-04-19,151,0,151,0,0
2015-04-20,200,0,200,0,0
2015-04-21,126,0,126,0,0
2015-04-22,245,67,151,0,0
2015-04-23,258,81,136,0,0
2015-04-24,356,58,247,0,0
2015-04-25,363,84,231,0,0
2015-04-26,157,41,87,0,0
2015-04-27,246,58,149,0,0
2015-04-28,200,37,149,0,0
2015-04-29,200,23,151,0,0
2015-04-30,888,0,300,129,459
2015-05-02,724,0,325,95,304
2015-05-03,301,0,99,61,141
2015-05-04,328,0,143,28,157
2015-05-05,288,0,165,3,120
2015-05-06,307,0,133,17,157
2015-05-07,318,0,131,21,166
2015-05-08,392,0,185,14,193
2015-05-09,552,0,221,51,280
2015-05-10,174,0,74,13,87
2015-05-11,284,0,130,12,142
2015-05-12,269,0,131,21,117
2015-05-13,231,0,140,20,71
2015-05-14,472,284,188,0,0
2015-05-15,657,482,175,0,0
2015-05-16,1091,837,254,0,0
2015-05-17,323,251,72,0,0
2015-05-18,545,402,143,0,0
2015-05-19,574,431,143,0,0
2015-05-20,548,394,154,0,0
2015-05-21,549,358,191,0,0
2015-05-22,576,341,235,0,0
2015-05-23,948,620,328,0,0
2015-05-24,254,151,103,0,0
2015-05-25,426,281,145,0,0
2015-05-26,407,279,128,0,0
2015-05-27,279,136,143,0,0
2015-05-28,467,15,171,281,0
2015-05-29,598,32,247,319,0
2015-05-30,825,16,265,544,0
2015-05-31,212,12,50,150,0
2015-06-01,533,12,181,340,0
2015-06-02,363,8,174,181,0
2015-06-03,420,14,153,253,0
2015-06-04,317,21,124,172,0
2015-06-05,415,25,178,212,0
2015-06-06,594,17,290,287,0
2015-06-07,212,18,110,84,0
2015-06-08,221,11,100,110,0
2015-06-09,251,17,114,120,0
2015-06-10,215,6,137,72,0
2015-06-11,108,0,108,0,0
2015-06-12,143,0,143,0,0
2015-06-13,199,0,199,0,0
2015-06-14,99,0,99,0,0
2015-06-15,80,0,80,0,0
2015-06-16,117,0,117,0,0
2015-06-17,110,0,110,0,0
2015-06-18,119,0,119,0,0
2015-06-19,131,0,131,0,0
2015-06-20,213,0,213,0,0
2015-06-21,57,0,57,0,0
2015-06-22,109,0,109,0,0
2015-06-23,124,0,124,0,0
2015-06-24,140,0,140,0,0
2015-06-25,108,0,108,0,0
2015-06-26,128,0,127,1,0
2015-06-27,211,0,198,13,0
2015-06-28,82,0,78,4,0
2015-06-29,99,0,98,1,0
2015-06-30,96,0,96,0,0
2015-07-01,121,0,121,0,0
2015-07-02,116,0,115,1,0
2015-07-03,152,0,150,2,0
2015-07-04,165,0,163,2,0
2015-07-05,81,0,80,1,0
2015-07-06,90,0,90,0,0
2015-07-07,95,0,90,5,0
2015-07-08,81,0,79,2,0
2015-07-09,140,0,140,0,0
2015-07-10,156,0,156,0,0
2015-07-11,228,0,228,0,0
2015-07-12,103,0,103,0,0
2015-07-13,105,0,105,0,0
2015-07-14,93,0,93,0,0
2015-07-15,114,0,114,0,0
2015-07-16,75,0,75,0,0
2015-07-17,130,0,130,0,0
2015-07-18,196,0,196,0,0
2015-07-19,83,0,83,0,0
2015-07-20,88,0,88,0,0
2015-07-21,130,0,130,0,0
2015-07-22,84,0,84,0,0
2015-07-23,333,0,127,206,0
2015-07-24,362,0,144,218,0
2015-07-25,460,0,185,275,0
2015-07-26,230,0,56,174,0
2015-07-27,340,0,151,189,0
2015-07-28,256,0,98,158,0
2015-07-29,263,0,104,159,0
2015-07-30,253,0,107,146,0
2015-07-31,339,0,199,140,0
2015-08-01,538,0,255,283,0
2015-08-02,142,0,74,68,0
2015-08-03,176,0,82,94,0
2015-08-04,290,0,143,147,0
2015-08-05,195,0,126,69,0
2015-08-06,364,2,121,86,155
2015-08-07,294,5,116,69,104
2015-08-08,309,3,154,41,111
2015-08-09,130,2,71,5,52
2015-08-10,222,4,126,31,61
2015-08-11,198,3,79,30,86
2015-08-12,210,5,90,12,103
2015-08-13,244,3,85,20,136
2015-08-14,421,8,216,33,164
2015-08-16,165,5,94,19,47
2015-08-17,269,4,116,66,83
2015-08-18,221,1,126,44,50
2015-08-19,186,5,99,28,54
2015-08-20,459,331,108,20,0
2015-08-21,424,305,103,16,0
2015-08-22,560,363,168,29,0
2015-08-23,422,282,132,8,0
2015-08-24,459,299,139,21,0
2015-08-25,399,249,134,16,0
2015-08-26,393,262,98,33,0
2015-08-27,412,300,95,17,0
2015-08-28,489,309,139,41,0
2015-08-29,543,288,230,25,0
2015-08-30,371,225,101,45,0
2015-08-31,407,260,124,0,23
2015-09-01,398,228,132,1,37
2015-09-02,373,171,187,2,13
2015-09-03,179,9,131,4,35
2015-09-04,198,21,135,4,38
2015-09-05,338,23,263,5,47
2015-09-06,124,15,88,0,21
2015-09-07,172,16,135,0,21
2015-09-08,154,17,118,4,15
2015-09-09,179,7,136,4,32
2015-09-10,176,30,109,17,20
2015-09-11,216,8,150,40,18
2015-09-12,319,19,239,2,59
2015-09-13,161,13,102,6,40
2015-09-14,158,25,109,7,17
2015-09-15,204,0,157,10,37
2015-09-16,146,23,106,0,17
2015-09-17,341,12,239,27,63
2015-09-18,268,19,193,23,33
2015-09-19,399,16,325,1,57
2015-09-20,176,15,139,3,19
2015-09-21,120,0,120,0,0
2015-09-22,145,0,145,0,0
2015-09-23,114,0,114,0,0
2015-09-24,141,0,141,0,0
2015-09-25,168,0,168,0,0
2015-09-26,310,0,310,0,0
2015-09-27,94,0,94,0,0
2015-09-28,119,0,119,0,0
2015-09-29,158,0,158,0,0
2015-09-30,169,0,169,0,0
2015-10-01,713,573,140,0,0
2015-10-02,813,625,188,0,0
2015-10-03,1076,830,246,0,0
2015-10-04,461,343,118,0,0
2015-10-05,408,296,112,0,0
2015-10-06,560,446,114,0,0
2015-10-07,682,494,188,0,0
2015-10-08,457,341,116,0,0
2015-10-09,643,453,190,0,0
2015-10-10,805,608,197,0,0
2015-10-11,317,246,71,0,0
2015-10-12,425,342,83,0,0
2015-10-13,373,254,119,0,0
2015-10-14,443,306,137,0,0
2015-10-15,168,0,142,0,26
2015-10-16,221,0,188,3,30
2015-10-17,226,0,188,6,32
2015-10-18,93,0,76,0,17
2015-10-19,146,0,107,7,32
2015-10-20,151,0,132,1,18
2015-10-21,188,0,154,3,31
2015-10-22,132,0,106,2,24
2015-10-23,171,0,149,4,18
2015-10-24,255,0,214,4,37
2015-10-25,83,0,69,0,14
2015-10-26,146,0,121,15,10
2015-10-27,149,0,119,1,29
2015-10-28,232,0,201,12,19
2015-10-29,523,7,159,357,0
2015-10-30,529,3,160,366,0
2015-10-31,670,23,225,422,0
2015-11-01,400,9,133,258,0
2015-11-02,371,1,144,226,0
2015-11-03,338,16,134,188,0
2015-11-04,498,40,123,277,0
2015-11-05,463,39,139,249,0
2015-11-06,585,106,171,279,0
2015-11-07,839,182,323,302,0
2015-11-08,319,81,84,132,0
2015-11-09,392,74,110,178,0
2015-11-10,319,49,90,159,0
2015-11-11,260,16,127,113,0
2015-11-12,231,0,189,5,37
2015-11-13,231,0,199,5,27
2015-11-14,342,0,278,1,63
2015-11-15,119,0,96,6,17
2015-11-16,175,0,151,3,21
2015-11-17,147,0,128,2,17
2015-11-18,110,0,104,1,5
2015-11-19,153,0,134,4,15
2015-11-20,246,0,219,1,26
2015-11-21,325,0,261,6,58
2015-11-22,138,0,113,3,22
2015-11-23,158,0,127,3,28
2015-11-24,160,0,151,1,8
2015-11-25,193,0,173,0,20
2015-11-26,136,7,129,0,0
2015-11-27,202,9,193,0,0
2015-11-28,424,17,407,0,0
2015-11-29,137,12,125,0,0
2015-11-30,178,2,176,0,0
2015-12-01,194,5,189,0,0
2015-12-02,141,4,137,0,0
2015-12-03,591,0,143,112,336
2015-12-04,598,0,166,40,392
2015-12-05,812,0,294,44,474
2015-12-06,420,0,122,30,268
2015-12-07,506,0,182,50,274
2015-12-08,334,0,77,101,156
2015-12-09,458,0,134,64,260
2015-12-10,428,0,167,33,228
2015-12-11,418,0,199,35,184
2015-12-12,865,220,329,19,297
2015-12-13,339,199,140,0,0
2015-12-14,355,239,116,0,0
2015-12-15,391,279,112,0,0
2015-12-16,432,270,162,0,0
2015-12-17,488,352,136,0,0
2015-12-18,527,383,144,0,0
2015-12-19,727,468,259,0,0
2015-12-20,343,202,141,0,0
2015-12-21,442,333,109,0,0
2015-12-22,454,273,181,0,0
2015-12-23,680,384,296,0,0
2015-12-24,522,343,179,0,0
2015-12-26,371,179,192,0,0
2015-12-27,313,124,189,0,0
2015-12-28,138,0,138,0,0
2015-12-29,128,0,128,0,0
2015-12-30,172,0,172,0,0
2015-12-31,221,0,221,0,0
2016-01-02,203,0,203,0,0
2016-01-03,72,0,72,0,0
2016-01-04,115,0,115,0,0
2016-01-05,186,0,186,0,0
2016-01-06,85,0,85,0,0
2016-01-07,137,0,137,0,0
2016-01-08,240,0,240,0,0
2016-01-09,323,0,323,0,0
2016-01-10,88,0,88,0,0
2016-01-11,183,0,183,0,0
2016-01-12,141,0,141,0,0
2016-01-13,139,0,139,0,0
2016-01-14,172,0,172,0,0
2016-01-15,206,0,206,0,0
2016-01-16,397,0,397,0,0
2016-01-17,173,0,173,0,0
2016-01-18,122,0,122,0,0
2016-01-19,168,0,168,0,0
2016-01-20,159,0,159,0,0
2016-01-21,729,572,157,0,0
2016-01-22,667,490,177,0,0
2016-01-23,894,668,226,0,0
2016-01-24,446,325,121,0,0
2016-01-25,372,264,108,0,0
2016-01-26,407,295,112,0,0
2016-01-27,474,356,118,0,0
2016-01-28,532,400,132,0,0
2016-01-29,497,320,177,0,0
2016-01-30,765,503,262,0,0
2016-01-31,389,247,142,0,0
2016-02-01,490,336,154,0,0
2016-02-02,507,309,198,0,0
2016-02-03,212,104,108,0,0
2016-02-04,134,0,101,33,0
2016-02-05,171,0,144,27,0
2016-02-06,284,0,234,50,0
2016-02-07,157,0,129,28,0
2016-02-08,105,0,82,23,0
2016-02-09,138,0,128,10,0
2016-02-10,169,0,129,40,0
2016-02-11,117,0,88,29,0
2016-02-12,166,0,135,31,0
2016-02-13,320,0,248,72,0
2016-02-14,114,0,93,21,0
2016-02-15,126,0,109,17,0
2016-02-16,162,0,121,41,0
2016-02-17,145,0,133,12,0
2016-02-18,114,0,114,0,0
2016-02-19,145,6,139,0,0
2016-02-20,235,10,225,0,0
2016-02-21,96,0,96,0,0
2016-02-22,146,1,145,0,0
2016-02-23,140,0,140,0,0
2016-02-24,141,2,139,0,0
2016-02-25,146,0,146,0,0
2016-02-26,180,0,180,0,0
2016-02-27,227,0,227,0,0
2016-02-28,136,0,136,0,0
2016-02-29,111,1,110,0,0
2016-03-01,123,1,122,0,0
2016-03-02,126,0,126,0,0
2016-03-03,704,0,149,72,483
2016-03-04,797,0,216,97,484
2016-03-05,793,0,298,80,415
2016-03-06,347,0,103,27,217
2016-03-07,381,0,139,36,206
2016-03-08,443,0,116,22,305
2016-03-09,508,0,142,39,327
2016-03-10,461,0,161,56,244
2016-03-11,445,0,214,28,203
2016-03-12,648,0,333,45,270
2016-03-13,122,0,121,1,0
2016-03-14,143,0,143,0,0
2016-03-15,176,0,173,3,0
2016-03-16,118,0,117,1,0
2016-03-17,478,342,136,0,0
2016-03-18,603,473,130,0,0
2016-03-19,721,510,211,0,0
2016-03-20,314,211,103,0,0
2016-03-21,394,277,117,0,0
2016-03-22,450,331,119,0,0
2016-03-23,429,282,147,0,0
2016-03-24,398,252,146,0,0
2016-03-25,604,427,177,0,0
2016-03-26,648,458,190,0,0
2016-03-28,213,97,116,0,0
2016-03-29,131,0,131,0,0
2016-03-30,171,11,160,0,0
2016-03-31,170,2,168,0,0
2016-04-01,153,5,148,0,0
2016-04-02,252,11,241,0,0
2016-04-03,100,3,97,0,0
2016-04-04,191,4,187,0,0
2016-04-05,152,4,148,0,0
2016-04-06,145,10,135,0,0
2016-04-07,99,0,99,0,0
2016-04-08,203,0,203,0,0
2016-04-09,303,0,303,0,0
2016-04-10,81,0,81,0,0
